index,l(w),l(x),l(y),l(xy),l(yx),l(y*x),l(y\lefttriangle x),\mu_1,\mu_2,\mu_3,\mu_4,\mu_5,\delta(x_12),\delta(x_13),\delta(x_14),\delta(x_15),\delta(x_23),\delta(x_24),\delta(x_25),\delta(x_34),\delta(x_35),\delta(x_45),\delta(y^-1_12),\delta(y^-1_13),\delta(y^-1_14),\delta(y^-1_15),\delta(y^-1_23),\delta(y^-1_24),\delta(y^-1_25),\delta(y^-1_34),\delta(y^-1_35),\delta(y^-1_45),dimension,components
2112,49,0,7,7,7,7,7,6,2,0,-2,-6,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,28,9
2113,61,0,7,7,7,7,7,8,2,-1,-2,-7,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,34,16
2114,59,0,7,7,7,7,7,7,3,-1,-2,-7,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,33,29
2115,61,0,7,7,7,7,7,7,3,1,-5,-6,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,34,16
2116,73,0,7,7,7,7,7,7,6,0,-6,-7,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,40,85
2117,75,0,7,7,7,7,7,8,5,0,-6,-7,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,41,80
2118,57,0,7,7,7,7,7,7,2,1,-4,-6,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,31,5
2119,71,0,7,7,7,7,7,8,4,0,-5,-7,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,39,62
2120,67,0,7,7,7,7,7,8,3,0,-4,-7,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,37,38
2121,61,0,7,7,7,7,7,7,3,0,-3,-7,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,34,32
2122,39,0,7,7,7,7,7,4,2,1,-1,-6,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,22,2
2123,49,0,7,7,7,7,7,5,3,0,-1,-7,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,28,14
2124,53,0,7,7,7,7,7,7,1,0,-1,-7,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,29,1
2125,67,0,7,7,7,7,7,7,4,1,-5,-7,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,37,42
2126,69,0,7,7,7,7,7,8,3,1,-5,-7,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,38,22
2127,65,0,7,7,7,7,7,8,2,1,-4,-7,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,35,5
2128,59,0,7,7,7,7,7,7,2,1,-3,-7,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,32,4
2129,71,0,7,7,7,7,7,7,5,0,-4,-8,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,39,90
2130,73,0,7,7,7,7,7,8,4,0,-4,-8,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,40,71
2131,57,0,7,7,7,7,7,6,3,1,-3,-7,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,32,17
2132,69,0,7,7,7,7,7,8,3,0,-3,-8,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,38,39
2133,45,0,7,7,7,7,7,4,3,1,-1,-7,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,26,8
2134,57,0,7,7,7,7,7,6,3,0,-1,-8,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,32,17
2135,75,0,7,7,7,7,7,8,4,1,-5,-8,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,41,55
2136,65,0,7,7,7,7,7,7,3,1,-3,-8,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,36,21
2137,67,0,7,7,7,7,7,8,2,1,-3,-8,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,36,4
2138,63,0,7,7,7,7,7,6,4,1,-3,-8,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,35,41
2139,57,0,7,7,7,7,7,5,4,1,-2,-8,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,32,31
2140,59,0,7,7,7,7,7,6,3,1,-2,-8,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,33,16
2141,61,0,7,7,7,7,7,7,2,1,-2,-8,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,33,3
2142,53,0,7,7,7,7,7,5,3,1,-1,-8,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,30,10
2143,55,0,7,7,7,7,7,6,2,1,-1,-8,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,30,2
2144,60,0,6,6,6,6,6,7,5,-3,-4,-5,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,33,22
2145,74,0,6,6,6,6,6,8,7,-4,-5,-6,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,40,27
2146,32,0,6,6,6,6,6,5,1,-1,-2,-3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,19,6
2147,44,0,6,6,6,6,6,5,4,-2,-3,-4,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,25,12
2148,34,0,6,6,6,6,6,6,0,-1,-2,-3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,20,2
2149,40,0,6,6,6,6,6,6,1,-1,-2,-4,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,23,8
2150,52,0,6,6,6,6,6,6,4,-2,-3,-5,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,29,18
2151,42,0,6,6,6,6,6,7,0,-1,-2,-4,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,24,3
2152,54,0,6,6,6,6,6,7,3,-2,-3,-5,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,30,20
2153,66,0,6,6,6,6,6,7,6,-3,-4,-6,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,36,24
2154,68,0,6,6,6,6,6,8,5,-3,-4,-6,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,37,30
2155,44,0,6,6,6,6,6,5,3,-1,-2,-5,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,25,13
2156,48,0,6,6,6,6,6,7,1,-1,-2,-5,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,27,10
2157,60,0,6,6,6,6,6,7,4,-2,-3,-6,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,33,24
2158,74,0,6,6,6,6,6,8,6,-3,-4,-7,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,40,33
2159,28,0,6,6,6,6,6,3,2,0,-1,-4,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,17,5
2160,30,0,6,6,6,6,6,4,1,0,-1,-4,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,18,4
2161,52,0,6,6,6,6,6,6,3,-1,-2,-6,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,29,17
2162,66,0,6,6,6,6,6,7,5,-2,-3,-7,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,36,27
2163,68,0,6,6,6,6,6,8,4,-2,-3,-7,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,37,30
2164,42,0,6,6,6,6,6,4,3,0,-1,-6,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,24,9
2165,44,0,6,6,6,6,6,5,2,0,-1,-6,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,25,9
2166,46,0,6,6,6,6,6,6,1,0,-1,-6,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,26,6
2167,62,0,6,6,6,6,6,8,2,-1,-2,-7,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,34,19
2168,48,0,6,6,6,6,6,4,3,1,0,-8,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,27,5
2169,44,0,6,6,6,6,6,6,2,-1,-3,-4,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,25,14
2170,46,0,6,6,6,6,6,7,1,-1,-3,-4,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,26,11
2171,72,0,6,6,6,6,6,8,6,-3,-5,-6,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,39,34
2172,28,0,6,6,6,6,6,4,1,0,-2,-3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,17,5
2173,34,0,6,6,6,6,6,4,2,0,-2,-4,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,20,9
2174,56,0,6,6,6,6,6,6,4,-1,-3,-6,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,31,23
2175,62,0,6,6,6,6,6,6,5,-1,-3,-7,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,34,26
2176,66,0,6,6,6,6,6,8,3,-1,-3,-7,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,36,29
2177,70,0,6,6,6,6,6,7,5,-1,-3,-8,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,38,33
2178,60,0,6,6,6,6,6,8,1,0,-2,-7,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,33,13
2179,48,0,6,6,6,6,6,5,2,1,-1,-7,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,27,10
2180,66,0,6,6,6,6,6,8,2,0,-2,-8,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,36,21
2181,54,0,6,6,6,6,6,5,3,1,-1,-8,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,30,14
2182,56,0,6,6,6,6,6,6,2,1,-1,-8,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,31,12
2183,70,0,6,6,6,6,6,8,5,-2,-5,-6,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,38,37
2184,76,0,6,6,6,6,6,8,6,-2,-5,-7,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,41,42
2185,30,0,6,6,6,6,6,3,2,1,-2,-4,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,18,7
2186,54,0,6,6,6,6,6,6,3,0,-3,-6,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,30,22
2187,56,0,6,6,6,6,6,7,2,0,-3,-6,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,31,20
2188,46,0,6,6,6,6,6,5,2,1,-2,-6,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,26,13
2189,52,0,6,6,6,6,6,5,3,1,-2,-7,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,29,18
2190,54,0,6,6,6,6,6,6,2,1,-2,-7,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,30,16
2191,58,0,6,6,6,6,6,5,4,1,-2,-8,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,32,22
2192,60,0,6,6,6,6,6,6,3,1,-2,-8,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,33,22
2193,62,0,6,6,6,6,6,7,2,1,-2,-8,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,34,19
2194,66,0,6,6,6,6,6,7,5,-1,-5,-6,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,36,34
2195,68,0,6,6,6,6,6,8,4,-1,-5,-6,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,37,36
2196,36,0,6,6,6,6,6,4,2,1,-3,-4,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,21,9
2197,44,0,6,6,6,6,6,5,2,1,-3,-5,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,25,13
2198,62,0,6,6,6,6,6,8,2,0,-4,-6,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,34,24
2199,42,0,6,6,6,6,6,4,3,1,-3,-5,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,24,14
2200,68,0,6,6,6,6,6,8,3,0,-4,-7,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,37,33
2201,64,0,6,6,6,6,6,6,4,1,-3,-8,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,35,30
2202,66,0,6,6,6,6,6,7,3,1,-3,-8,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,36,29
2203,68,0,6,6,6,6,6,8,2,1,-3,-8,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,37,25
2204,58,0,6,6,6,6,6,7,2,1,-4,-6,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,32,20
2205,70,0,6,6,6,6,6,7,5,0,-5,-7,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,38,39
2206,66,0,6,6,6,6,6,8,2,1,-4,-7,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,36,25
2207,54,0,6,6,6,6,6,5,3,2,-3,-7,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,30,20
2208,72,0,6,6,6,6,6,8,3,1,-4,-8,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,39,35
2209,60,0,6,6,6,6,6,6,4,1,-5,-6,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,33,27
2210,62,0,6,6,6,6,6,7,3,1,-5,-6,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,34,26
2211,76,0,6,6,6,6,6,8,5,0,-6,-7,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,41,45
2212,70,0,6,6,6,6,6,8,3,1,-5,-7,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,38,33
2213,58,0,6,6,6,6,6,5,4,2,-4,-7,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,32,25
2214,60,0,6,6,6,6,6,6,3,2,-4,-7,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,33,24
2215,74,0,6,6,6,6,6,7,5,1,-5,-8,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,40,43
2216,56,0,6,6,6,6,6,5,4,2,-5,-6,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,31,21
2217,80,0,6,6,6,6,6,8,5,1,-6,-8,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,43,49
2218,70,0,6,6,6,6,6,6,5,2,-5,-8,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,38,37
2219,74,0,6,6,6,6,6,8,3,2,-5,-8,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,40,34
2220,62,0,6,6,6,6,6,5,4,3,-4,-8,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,34,26
2221,68,0,6,6,6,6,6,6,5,2,-6,-7,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,37,32
2222,72,0,6,6,6,6,6,8,3,2,-6,-7,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,39,29
2223,76,0,6,6,6,6,6,7,5,2,-6,-8,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,41,42
2224,80,0,6,6,6,6,6,7,6,2,-7,-8,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,43,45
2225,82,0,6,6,6,6,6,8,5,2,-7,-8,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,44,46
2226,72,0,6,6,6,6,6,6,5,3,-6,-8,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,39,34
2227,49,0,5,5,5,5,5,7,2,-2,-3,-4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,27,3
2228,61,0,5,5,5,5,5,7,4,-2,-3,-6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,33,5
2229,67,0,5,5,5,5,5,7,5,-2,-3,-7,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,36,6
2230,73,0,5,5,5,5,5,7,6,-2,-3,-8,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,39,7
2231,63,0,5,5,5,5,5,8,2,-1,-2,-7,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,34,2
2232,69,0,5,5,5,5,5,8,3,-1,-2,-8,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,37,3
2233,51,0,5,5,5,5,5,8,1,-2,-3,-4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,28,2
2234,63,0,5,5,5,5,5,8,4,-3,-4,-5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,34,6
2235,29,0,5,5,5,5,5,3,2,0,-1,-4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,17,1
2236,43,0,5,5,5,5,5,4,3,0,-1,-6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,24,2
2237,37,0,5,5,5,5,5,4,3,-1,-2,-4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,21,3
2238,59,0,5,5,5,5,5,6,3,0,-1,-8,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,32,2
2239,33,0,5,5,5,5,5,5,1,-1,-2,-3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,19,1
2240,39,0,5,5,5,5,5,5,2,-1,-2,-4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,22,2
2241,59,0,5,5,5,5,5,6,4,-1,-2,-7,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,32,4
2242,65,0,5,5,5,5,5,6,5,-1,-2,-8,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,35,5
2243,45,0,5,5,5,5,5,5,4,-2,-3,-4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,25,5
2244,55,0,5,5,5,5,5,7,2,-1,-2,-6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,30,2
2245,61,0,5,5,5,5,5,7,3,-1,-2,-7,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,33,3
2246,67,0,5,5,5,5,5,8,2,0,-2,-8,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,36,1
2247,55,0,5,5,5,5,5,8,1,-1,-3,-5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,30,1
2248,61,0,5,5,5,5,5,8,3,-2,-4,-5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,33,4
2249,41,0,5,5,5,5,5,4,3,0,-2,-5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,23,2
2250,49,0,5,5,5,5,5,5,4,-1,-3,-5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,27,4
2251,51,0,5,5,5,5,5,6,2,0,-2,-6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,28,1
2252,57,0,5,5,5,5,5,6,3,0,-2,-7,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,31,2
2253,45,0,5,5,5,5,5,6,2,-1,-3,-4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,25,2
2254,63,0,5,5,5,5,5,6,5,-1,-3,-7,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,34,5
2255,65,0,5,5,5,5,5,7,3,0,-2,-8,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,35,2
2256,55,0,5,5,5,5,5,6,4,-1,-4,-5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,30,4
2257,61,0,5,5,5,5,5,6,5,-1,-4,-6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,33,5
2258,69,0,5,5,5,5,5,7,4,0,-3,-8,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,37,3
2259,69,0,5,5,5,5,5,7,6,-2,-5,-6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,37,7
2260,71,0,5,5,5,5,5,8,5,-2,-5,-6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,38,6
2261,67,0,5,5,5,5,5,6,5,0,-3,-8,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,36,4
2262,55,0,5,5,5,5,5,7,2,0,-4,-5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,30,1
2263,73,0,5,5,5,5,5,7,6,-1,-5,-7,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,39,6
2264,69,0,5,5,5,5,5,8,3,0,-4,-7,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,37,2
2265,81,0,5,5,5,5,5,8,6,-1,-5,-8,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,43,6
2266,81,0,5,5,5,5,5,8,7,-2,-6,-7,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,43,8
2267,57,0,5,5,5,5,5,5,4,1,-3,-7,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,31,2
2268,51,0,5,5,5,5,5,5,4,0,-4,-5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,28,3
2269,65,0,5,5,5,5,5,6,4,1,-3,-8,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,35,2
2270,57,0,5,5,5,5,5,6,3,1,-4,-6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,31,1
2271,63,0,5,5,5,5,5,6,4,1,-4,-7,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,34,2
2272,69,0,5,5,5,5,5,6,5,1,-4,-8,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,37,3
2273,65,0,5,5,5,5,5,7,3,1,-4,-7,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,35,1
2274,65,0,5,5,5,5,5,7,4,0,-5,-6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,35,3
2275,73,0,5,5,5,5,5,8,3,1,-4,-8,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,39,1
2276,67,0,5,5,5,5,5,6,5,1,-5,-7,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,36,3
2277,69,0,5,5,5,5,5,7,4,1,-5,-7,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,37,2
2278,77,0,5,5,5,5,5,8,4,1,-5,-8,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,41,2
2279,71,0,5,5,5,5,5,6,5,2,-5,-8,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,38,2
2280,73,0,5,5,5,5,5,6,5,3,-6,-8,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,39,1
2281,81,0,5,5,5,5,5,7,6,2,-7,-8,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,43,3
2282,83,0,5,5,5,5,5,8,5,2,-7,-8,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,44,2
2283,52,0,4,4,4,4,4,8,1,-2,-3,-4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,28,1
2284,68,0,4,4,4,4,4,7,6,-3,-4,-6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,36,1
2285,76,0,4,4,4,4,4,8,5,-2,-3,-8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,40,1
2286,82,0,4,4,4,4,4,8,7,-2,-6,-7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,43,1
2287,76,0,4,4,4,4,4,8,6,-3,-4,-7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,40,1
2288,82,0,4,4,4,4,4,8,7,-3,-4,-8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,43,1
2289,46,0,4,4,4,4,4,4,3,2,-4,-5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,25,1
2290,70,0,4,4,4,4,4,6,4,3,-5,-8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,37,1
2291,68,0,4,4,4,4,4,6,4,3,-6,-7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,36,1
2292,24,0,4,4,4,4,4,3,1,0,-1,-3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,14,1
2293,40,0,4,4,4,4,4,4,2,1,-2,-5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,22,1
2294,46,0,4,4,4,4,4,4,3,1,-2,-6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,25,1
2295,38,0,4,4,4,4,4,4,2,1,-3,-4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,21,1
2296,56,0,4,4,4,4,4,5,3,2,-3,-7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,30,1
2297,54,0,4,4,4,4,4,5,3,2,-4,-6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,29,1
2298,62,0,4,4,4,4,4,6,3,2,-4,-7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,33,1
